session_id,user_id,timestamp_visita,pagina_visitada,tempo_na_pagina_segundos,canal_aquisicao,custo_clique,adicionou_ao_carrinho,comprou,valor_compra
dfb44eef-7038-4338-8c2d-189b2422262e,5b4b9466-36fe-43a6-a37d-299e5dba2337,2025-08-07 11:53:05,Layout_B,100,Organico,0.0,True,False,0.0
ca1ac0b5-d550-498f-9cb4-e0cf4bb9536f,da69aa76-be4c-4dc5-bb57-40e9876796d9,2025-08-05 13:07:53,Layout_B,208,CPC,2.63,False,False,0.0
fae01ea2-ce47-41b8-b3cb-c1c44cdf2ab5,5b3d7f2a-1e7c-40a0-b614-17f3d8173ad5,2025-07-29 04:25:33,Layout_A,175,Organico,0.0,False,False,0.0
34033f08-9a60-4945-a6bb-ba9ed8ef8f09,428c92a6-330e-4bd9-b59f-52c992320a95,2025-07-15 01:09:28,Layout_B,108,Organico,0.0,False,False,0.0
31faf7e0-38e5-456d-87c0-c4df88c8e83a,7d033875-3b3a-4f0a-9557-bd350961b319,2025-07-25 18:49:41,Layout_A,177,Organico,0.0,False,False,0.0
b039ba0d-1192-44dc-899a-9a60dfb46e9e,6bd95a4f-37bf-4cbd-87a4-53041ff3a9f8,2025-07-05 00:52:19,Layout_B,269,Organico,0.0,False,False,0.0
2ea5f54b-fafb-418e-99d2-f7f2eb1f283e,a4f17bc1-d353-4b1c-bd59-6f7b33774ed1,2025-07-26 07:12:07,Layout_A,198,CPC,0.8,False,False,0.0
2cd23623-e3be-4d6c-88f2-5856818b0652,8352a5d6-0995-4fc3-afb3-eb376d57ffd7,2025-07-24 00:45:21,Layout_A,193,CPC,1.14,False,False,0.0
8b160a4d-7adb-490e-ac91-0cd0cb5e0dab,117d3f63-8e8b-44eb-a9e2-4240cfe4ce7b,2025-07-18 02:50:22,Layout_A,95,Organico,0.0,True,True,485.08
50e363d5-2f17-443f-af4e-b8918e0ac6f5,49058e12-0277-4141-b240-ab1579a7e05a,2025-08-10 03:46:09,Layout_B,225,Organico,0.0,True,True,568.81
689998d6-4e44-4af9-b106-c45a71f6aee9,2e795ba5-503e-49cb-9006-37c7af2c65fa,2025-07-06 22:24:17,Layout_A,176,CPC,2.68,False,False,0.0
cfea3a8f-7b8d-432f-b9f7-113dba9bb777,3673f569-a930-4695-94ec-675d53a3939e,2025-07-16 21:29:32,Layout_B,140,Organico,0.0,False,False,0.0
1b7d405e-dd0c-4405-9084-b6de830ad57d,0cccf76f-8309-4e3c-88c4-89bcce4766d1,2025-07-05 22:17:15,Layout_A,103,Social,0.0,False,False,0.0
61ab0704-de8e-4646-877a-b8874ae3ba94,7a7634b5-af80-4cb1-acc3-59255b3292fd,2025-07-10 03:01:33,Layout_B,107,Organico,0.0,False,False,0.0
299f3047-eefa-4cfa-a0ff-9567be07d0c9,7aac3fd3-bc37-4bf5-966e-6aeb7f1ed1ea,2025-07-22 11:46:29,Layout_B,278,Organico,0.0,True,False,0.0
35bc040f-3977-46c3-8f75-d392fca7e614,96bee52e-65c1-4fd6-8f1f-5a9897ad6a67,2025-07-04 04:05:06,Layout_B,290,CPC,0.86,True,True,114.18
60462998-e37f-44d7-81c7-a4069359fb5d,9670efb3-22f5-4db1-a563-c7d9d04a3a73,2025-07-30 08:24:41,Layout_B,129,CPC,1.18,False,False,0.0
933ac61c-9669-45ed-9c0e-2e5e0d7b0369,4311fb26-6e15-4de8-8b3a-da7fa10d0623,2025-07-17 13:49:26,Layout_A,92,Organico,0.0,False,False,0.0
9877c24c-8842-455a-8c58-6c0a1cb6e17b,b082a958-076c-4833-8a50-e11795f96dfa,2025-07-02 19:01:40,Layout_A,205,CPC,2.16,False,False,0.0
3be45056-e7ea-4db4-8802-bbd204579d6f,3a5604b3-7acd-403a-971c-dfbf8dd9bb83,2025-07-29 00:45:56,Layout_A,290,Organico,0.0,False,False,0.0
15c18944-b44b-4731-985f-014a29e9efa2,b5788525-af0a-45d6-ae5e-1fb5d52939e5,2025-07-17 12:34:19,Layout_B,289,Organico,0.0,False,False,0.0
2b924e09-4998-4f25-a794-00ee4a5ed287,a9dfcc0c-68db-46b3-982d-f0788a51451c,2025-07-26 08:15:08,Layout_B,19,Organico,0.0,False,False,0.0
8446a29a-c6c7-43a3-83bc-cfa8f01919d0,46e53c29-63ce-4666-8b78-9b1fa68a8457,2025-08-05 17:38:41,Layout_A,149,CPC,0.91,False,False,0.0
7533c4df-b964-4bed-9d75-5e6cab84978c,f06cfdb6-c046-4297-9e87-60404c2ba24c,2025-08-10 17:56:23,Layout_B,83,Social,0.0,False,False,0.0
d2ea243c-5ef5-4cd3-a078-b2d6e92cb8ed,2bb2c51f-7023-4aca-9ee6-fdea9534ee94,2025-07-28 05:39:32,Layout_A,272,Social,0.0,True,True,392.01
c1157613-5939-4a5d-922e-047fb5c12af0,541eb2a4-7d82-40de-a3cc-1771c66ef0cd,2025-07-31 19:57:22,Layout_B,283,Organico,0.0,False,False,0.0
0d24c21d-97a3-4108-97b3-c8661c751ad4,84b0249a-f208-4eed-a05c-f4ec85181eb4,2025-08-06 00:22:22,Layout_B,213,CPC,1.52,False,False,0.0
89efa861-bb2b-45a2-b677-7d6d95745ff7,70ec69c4-124b-435f-a4b9-be692ddcc829,2025-08-06 04:12:43,Layout_B,75,CPC,2.74,False,False,0.0
d1eba173-12f0-4460-96ad-f137a1965413,a99e7d01-e5ae-41f3-a90b-98109bf4b57d,2025-08-11 01:20:41,Layout_A,107,Organico,0.0,False,False,0.0
dc210944-e845-41a2-9bc2-7450a3a90472,8a5acb4d-8760-40e1-8c9a-f99a233d9eb3,2025-07-10 02:29:23,Layout_A,238,Social,0.0,False,False,0.0
94a22b24-c028-486b-9402-b337ed1d6d27,764da243-14fa-40f5-a612-19b573aca6e1,2025-07-01 16:45:50,Layout_A,47,Organico,0.0,True,True,233.38
19504cc0-cf96-4bfa-9427-becdece9abc0,f72a1b7a-ea78-4088-8c9b-9009877477ad,2025-07-13 18:03:30,Layout_A,287,Organico,0.0,False,False,0.0
dfb48b5f-c2b3-4e09-bf10-1f156cea8e8a,ed0c082b-cb78-47a9-8410-710eca3761d2,2025-07-11 00:08:10,Layout_A,263,Social,0.0,False,False,0.0
b9e2f6e0-2ea6-4fad-953f-7fee1ad4e764,6426e700-feb2-4c4b-85e8-10a228eda191,2025-07-26 09:46:13,Layout_A,243,Organico,0.0,True,False,0.0
6f35fae2-c082-4f39-977a-e5a180b6068f,35bd51ea-0799-4e3b-a360-c4cb37b71c72,2025-07-26 15:21:16,Layout_B,157,CPC,2.2,False,False,0.0
fc6f2e6e-9c18-40ba-beea-3cf093ffd1ea,c67e0a01-1d34-4563-894f-f117d952e7bc,2025-07-04 23:26:20,Layout_A,116,Organico,0.0,False,False,0.0
5628c13e-ea9b-45eb-b1fc-8f26466d19a5,89ecde94-d594-4bb2-bddf-0270fc60037e,2025-07-04 20:57:28,Layout_A,231,Organico,0.0,True,False,0.0
a81ce995-9e00-401d-8b80-52e1bce642a4,d2316495-e333-48d0-82e8-42bb93916c8b,2025-07-02 02:24:19,Layout_A,46,Organico,0.0,False,False,0.0
2abb8747-d88e-4b86-a159-b48192a6dd56,d7fd6197-f750-4c46-9dd0-bcc0eabb42d6,2025-08-04 23:01:06,Layout_A,291,Organico,0.0,False,False,0.0
25d6ad40-50cc-499f-9ed2-f65d0c07cdc3,77cf865f-71fe-4889-9af9-469ad55957c2,2025-07-29 00:21:40,Layout_B,64,Organico,0.0,False,False,0.0
d2b78286-3894-4fe2-b52d-855e95cfbd81,ecb359bf-6cdb-430c-9c87-885e8f6e1e30,2025-07-21 12:46:56,Layout_A,106,Organico,0.0,False,False,0.0
812cfa6f-be98-403f-9026-1309a830b0ba,a0c4e0f9-16e4-46e7-9fa8-c28aca10c941,2025-08-10 05:55:25,Layout_A,15,Social,0.0,False,False,0.0
030b23db-bfbe-4ca3-b610-350b76f53b65,c129ce67-054a-478b-8038-3a8189d8953b,2025-08-05 01:05:19,Layout_A,102,CPC,2.3,False,False,0.0
051d1800-6502-4273-ac5f-a7262064b2a1,5183c54f-ab3f-431b-960c-e979c4d0388b,2025-07-10 11:22:35,Layout_A,98,Social,0.0,True,True,468.5
146f1928-95a1-45de-898a-2fa23dbac4d7,1f324096-1f1d-4b20-be91-dd2abf024c09,2025-07-28 22:42:28,Layout_B,131,Organico,0.0,False,False,0.0
fc19285d-92d1-4d77-9a53-2699202a9ced,db8ee298-f561-44c3-bfa5-8bda02abe229,2025-07-26 20:34:06,Layout_A,271,CPC,1.81,False,False,0.0
b937c04f-3e4c-43fb-9f0b-1094597ce0cf,a5751dda-2268-4c70-8eb0-0c3d796c6ae6,2025-07-16 07:10:31,Layout_A,262,Organico,0.0,False,False,0.0
88f68352-d38b-4a4e-93fd-b67487f766a9,0f1f43a7-92ef-4d59-8ad1-b7b66d3520b7,2025-08-03 12:00:23,Layout_A,73,Social,0.0,False,False,0.0
53e6c977-488d-4d8d-8aef-77ed1f7e09de,8095fa69-db07-42a9-99df-5a16cc2f95ed,2025-08-04 19:34:26,Layout_B,141,Organico,0.0,True,False,0.0
66849b64-34e2-41b8-b606-9f22b6f23b07,4ca15720-22b8-452e-a11b-17190f9d7819,2025-07-11 07:12:16,Layout_B,70,Organico,0.0,False,False,0.0
7f0643ea-87eb-4127-8979-ff8fcb8a051a,eec335f7-57df-4c9a-a7e0-fe2511d67820,2025-08-03 20:15:00,Layout_A,273,CPC,1.3,False,False,0.0
378f78da-1430-4e24-b09b-5f65ea3e442f,66ed34e2-c1ed-4940-a10d-a84a34a4ed3c,2025-07-07 18:56:59,Layout_A,93,Organico,0.0,False,False,0.0
358017d6-3ece-4f5e-917f-61b366a4372a,b87ad896-8278-4194-9943-0636b0b169f7,2025-07-30 02:33:56,Layout_A,110,Organico,0.0,False,False,0.0
5578126e-a06a-493d-81d2-3fc9b44df4b5,9e61f0dc-cc69-4137-bdf3-59d65a6d4596,2025-07-03 22:19:01,Layout_A,181,CPC,2.85,False,False,0.0
172104cb-6e21-44a2-b893-0a13d77017c8,dfb2591d-f9b5-41db-925e-acaf8b67cdcd,2025-08-06 11:17:58,Layout_A,261,Organico,0.0,False,False,0.0
a691c0e6-1600-43cf-bf0e-3075aa68a301,4ab9e0df-f4a3-4e30-a203-b5c15de13be7,2025-07-22 20:42:38,Layout_A,231,CPC,2.74,False,False,0.0
916efd7b-7cc2-49b7-95b4-59923d49e4f8,d2067a87-62c6-4435-9c5b-b24f55957cd1,2025-07-19 05:34:29,Layout_A,290,CPC,3.1,True,False,0.0
3f005dab-4a49-4f80-a13c-984719ec4e51,ca33dd84-58c2-47f1-9b68-d4ee2f9997c3,2025-07-06 14:47:19,Layout_B,53,CPC,2.03,False,False,0.0
82101862-d69c-45b2-a24f-6444a8f75fed,9d0aafe2-adc8-4219-b4de-6a696494446a,2025-07-03 01:37:04,Layout_B,74,Organico,0.0,False,False,0.0
288d6c65-daf2-471c-8736-591d74f9bd90,7c74eb6a-78b6-4293-bd6f-9aafe9382f35,2025-07-09 19:42:30,Layout_A,229,CPC,2.22,False,False,0.0
013319d1-68ec-48eb-a0d2-642ea670af0f,ff2c37dc-6bfc-4bd7-9831-3d758b719ba7,2025-08-07 04:06:57,Layout_A,168,Organico,0.0,False,False,0.0
cea72521-60b1-4ac5-950b-8146856ffc5c,4b842799-3fd6-499e-aa03-486f57d66988,2025-07-09 14:19:25,Layout_B,92,CPC,1.79,True,False,0.0
08f343a9-1398-492b-a986-81dfaed65001,d126ed17-1195-4966-81a5-0d6841404d41,2025-08-04 05:08:46,Layout_B,102,CPC,1.72,False,False,0.0
52c5be0f-f2e3-419a-b57a-7220763a4e61,ffc9ff30-9f9a-4a33-9ad6-ff7be4af65aa,2025-08-03 19:33:37,Layout_A,244,Organico,0.0,False,False,0.0
eb469b21-a283-42e8-9171-504fdf480004,55b2f82a-3469-40de-a442-c26ca27589cd,2025-07-26 23:48:05,Layout_A,129,CPC,2.6,False,False,0.0
1fdb482d-f69d-4805-9f90-ea2cf9ae1b30,43fe6d09-d407-4daa-a8db-33704cb37187,2025-07-03 01:55:41,Layout_A,167,Social,0.0,False,False,0.0
fae9bf9d-7d8b-458a-a2a7-899d00501cd8,8f6a5979-ab55-4b54-b05c-5d6f0997db9a,2025-07-27 13:08:29,Layout_A,258,Organico,0.0,False,False,0.0
2262dad8-6c16-478b-b562-43476b715b34,2488a330-4399-4af3-821e-268936c84263,2025-07-24 14:56:15,Layout_B,170,Organico,0.0,False,False,0.0
ad2aa94b-4258-428b-a23e-189b436770b2,df5325cf-8255-4a9f-9b72-7254ef022c92,2025-07-05 23:21:40,Layout_B,217,Organico,0.0,False,False,0.0
512628f2-978b-4951-badb-d2b2943a1af1,8763edcb-1db6-4efe-b40a-a8ad4545448d,2025-08-06 15:36:46,Layout_A,249,Organico,0.0,False,False,0.0
0b7ecd79-cc1b-4d55-933b-e58a696932ac,058815b3-ed33-4d5f-b61f-448ccb53c44a,2025-07-28 22:19:29,Layout_B,195,CPC,3.09,False,False,0.0
a8c649ab-eadd-46c6-9c4d-e578c19473fe,4297bb04-66f2-4e77-becb-ca9c6b1b8c03,2025-08-03 17:56:04,Layout_B,53,Social,0.0,False,False,0.0
2c77a125-91d5-4fdd-80eb-85a9eb7c5618,f716b195-a06f-4919-9b58-0ad0dc3a765a,2025-08-03 14:18:10,Layout_A,273,Social,0.0,False,False,0.0
82577dd1-9d19-4891-b040-84d04739669a,c376caa7-895d-403d-8172-b13b2c527558,2025-08-11 15:52:15,Layout_A,139,Organico,0.0,False,False,0.0
1ca48caf-59c1-4fcc-b5fe-9cc4c1204784,df04ea9f-4505-498e-83e8-212d744feff8,2025-07-16 12:42:42,Layout_B,190,Organico,0.0,False,False,0.0
bfa55677-89a2-4dad-9422-7d6dc454d1a5,d4c6c7db-3cb4-4481-b4f8-2d12db0dc10e,2025-08-10 08:41:21,Layout_A,164,CPC,2.22,False,False,0.0
e3656653-4410-4892-b419-69621f8fa9dd,d88a2b67-22c2-4a83-b424-0302e48bb336,2025-07-24 20:00:35,Layout_B,20,CPC,1.21,False,False,0.0
8f58ed08-f5b9-47b1-8d84-067fce58e7fc,f7c40cb2-a44d-4bc0-8572-257e3250d693,2025-07-21 14:56:56,Layout_B,182,Social,0.0,False,False,0.0
d21d637a-d504-482c-96d2-1f63623d45f4,1b0c6cad-c9f1-4b09-9eac-66fefc30c77c,2025-08-06 18:37:12,Layout_A,31,Organico,0.0,False,False,0.0
f275de56-4e18-4cc7-b3fe-09e708fd4865,c402ba0b-b889-4faf-8691-a1ad455f8af7,2025-08-10 05:51:17,Layout_A,35,Organico,0.0,False,False,0.0
7e509ec4-81db-4a62-90a4-37d5e6b17ece,c28fcc52-80fe-41cd-9734-aeb43550d3f7,2025-07-26 09:00:35,Layout_B,46,Organico,0.0,False,False,0.0
83106b55-f638-400a-9bf0-e042bf567386,7174bbc8-784a-4d02-8c62-6a8f349eb0da,2025-08-01 15:31:04,Layout_A,144,Organico,0.0,False,False,0.0
7312e621-7992-4e54-82cf-a58948b1e8cc,36e6222e-3be9-4fb0-bb77-e34a38f222b9,2025-07-20 15:30:47,Layout_A,15,CPC,2.23,False,False,0.0
03305744-9ae4-46ba-8228-62c4b7ab7799,18239790-4046-4d07-9453-909403908f5a,2025-07-12 06:56:17,Layout_A,36,Organico,0.0,False,False,0.0
a30ce666-d36e-4cca-833d-19ff316889f2,f12c2046-1cdb-46cb-a9c3-d3719f688611,2025-07-17 22:44:19,Layout_B,291,CPC,2.45,False,False,0.0
221c08a3-6559-4255-a0b2-03ce8b81ea62,05efea2a-f825-48bd-ab4c-2dacdf93b659,2025-07-10 01:02:35,Layout_B,69,CPC,1.89,False,False,0.0
a7bbc32d-115c-4802-8310-357dec801a6f,2ab7413d-c99b-4167-83b6-c14b59432577,2025-07-02 22:02:35,Layout_A,243,CPC,3.27,True,False,0.0
08ebf178-9c78-4640-95c2-11cae4f9eeff,deb1289a-dcc3-445f-ab9e-6568d8ee0d81,2025-07-12 07:02:58,Layout_A,214,CPC,1.86,True,True,256.95
c209cac4-44be-41b9-81df-e84a224a94a5,7340fa85-5b29-45f1-a701-e867b962a064,2025-07-23 10:03:55,Layout_B,23,Social,0.0,False,False,0.0
9770d013-b080-4995-bea7-ccb8b0ad194d,0e7d25c3-0509-441e-90f8-09ac478d365f,2025-08-04 08:02:10,Layout_B,64,CPC,2.86,False,False,0.0
5f09058e-454e-4370-a8d8-fdf437103c3f,198640a1-45a9-47a0-b443-7813d6bfe645,2025-07-28 10:18:11,Layout_A,292,CPC,3.22,False,False,0.0
9f130820-0f3b-45f9-9345-c526a4abce56,d7169b2a-3d7d-4e1e-87e1-66e3ff71d401,2025-07-27 17:46:23,Layout_B,41,CPC,2.07,False,False,0.0
24fa350e-ec70-493a-a260-f227f46a9817,4f3fbe07-9dba-48ea-b6ef-2c437b939d83,2025-07-05 19:05:58,Layout_A,286,Organico,0.0,False,False,0.0
bc41c770-baed-47ab-965e-a5d5073593d1,8b42acfc-46ec-4b9c-802a-c91824ea2f78,2025-07-23 14:28:55,Layout_B,32,Organico,0.0,False,False,0.0
eeecde56-dd94-41cc-8179-7153fba38051,be919354-26a9-4770-b983-efc08eda75d9,2025-07-19 22:07:13,Layout_A,77,Organico,0.0,False,False,0.0
7efa70ae-fdea-42aa-9400-3cbc5f89a98c,2eeedca9-3466-4ef1-a828-e25c9307b36e,2025-07-09 14:45:04,Layout_B,170,Social,0.0,False,False,0.0
d516f81c-43d8-415f-8394-c4d84a240d4b,24e73747-cb1f-499b-8c6d-98a8d78c2051,2025-07-10 00:08:56,Layout_B,37,Organico,0.0,True,False,0.0
1b9e2c84-1984-4c74-ab51-bda02c21d6c5,ac672695-a54b-406c-b1a3-3f6de3dbe202,2025-07-11 09:18:37,Layout_B,231,CPC,3.31,False,False,0.0
869d7b01-61f0-4b99-8e33-db3731425d81,0d36d15b-9f32-44af-9414-763f8898010d,2025-07-02 17:17:51,Layout_B,208,Organico,0.0,True,False,0.0
26392221-0312-4153-b992-77530cdddf92,61a8d644-b002-452e-9966-45046e7eb978,2025-07-11 10:37:26,Layout_A,238,Social,0.0,True,False,0.0
ee125271-ef2b-43e0-8e5b-f3282b7a523e,b1c80969-72da-4793-a63c-36c18bd0d625,2025-08-01 16:33:52,Layout_A,232,CPC,1.26,False,False,0.0
3c87b498-cadc-4379-8788-e84755d10dfc,0823e20b-08ff-4421-876e-e7c026c53162,2025-07-29 20:42:32,Layout_A,165,Organico,0.0,True,True,191.55
5c42952b-923c-4db6-91f0-a92322b2e0bd,6a02c1e2-cd76-4247-a4ac-da19641393ca,2025-08-05 00:32:25,Layout_A,172,Organico,0.0,False,False,0.0
77002b66-56c6-4adb-828d-d02507fb3bdd,8b300329-f55c-42c6-a8c5-eddc3253f9fa,2025-07-29 07:42:05,Layout_B,162,CPC,1.65,False,False,0.0
22f5b1a9-3e4f-42ba-beb3-eae71885048a,07afb918-5020-436f-9adb-b8f179cdc59e,2025-07-03 21:49:35,Layout_A,182,Organico,0.0,False,False,0.0
375816cf-761d-497f-8c6c-774506a7bafd,90266418-cc45-420c-b48f-854e5562c4f4,2025-07-01 14:21:31,Layout_A,175,Organico,0.0,False,False,0.0
73939a80-a783-4218-88dc-05efc75861c1,30838073-16e7-497b-b623-7f149d86a7ff,2025-08-06 12:53:00,Layout_A,162,Organico,0.0,False,False,0.0
90fdbb3e-6173-467d-9020-91168a608ef3,1bf1b7e1-17f1-4397-a905-fe7d2bf23fc0,2025-07-10 21:54:11,Layout_B,100,CPC,3.12,False,False,0.0
247d2d52-7ee0-438e-a3cd-0cb1a7b3b6f9,78fd3b16-8262-4a03-be45-43f40a8fc854,2025-07-04 16:02:45,Layout_A,109,Social,0.0,True,True,126.64
ec0b6ca6-dec1-4a34-90f3-5bb440fea948,cde44f3a-0663-4c73-9eb5-10092f85f6a6,2025-08-09 23:35:43,Layout_A,256,Organico,0.0,False,False,0.0
7ef86974-ffb0-4027-9ca3-d15acad743d3,be54cdf1-4782-45fd-8602-6414b5bef85b,2025-07-20 18:47:12,Layout_A,252,Organico,0.0,False,False,0.0
795581fa-1182-4657-b6e3-c5f3fe28cbd9,8c128604-2acc-4fee-91c9-67441c67d4d6,2025-08-09 05:05:20,Layout_B,289,CPC,2.76,False,False,0.0
fbb64c04-0dc5-4a75-a835-3c7e3eb059ec,41bff5b9-746c-4f4e-819c-2251d59065fa,2025-07-15 20:58:26,Layout_B,179,CPC,1.22,False,False,0.0
c9594659-db59-4d88-8b0a-f1e04d315b7c,39bfccca-d336-4508-a50b-0aebfa7681da,2025-08-06 20:58:13,Layout_B,86,CPC,1.61,True,False,0.0
65b63378-a5df-468a-97c4-8e8e24ebe8de,2f04cf18-21ba-4416-a703-20bdee409f44,2025-07-18 12:03:59,Layout_B,265,Organico,0.0,True,False,0.0
c15d3abb-4516-4b39-9674-5e86e94f82d9,2e5b80a1-57a2-4d1c-a4e1-d1d903f10ab7,2025-07-11 10:06:47,Layout_A,43,Organico,0.0,False,False,0.0
45876487-9555-46a4-845b-44d9bafd2834,bb8999fa-f450-45ad-a454-9c98151071bc,2025-08-02 05:59:15,Layout_A,39,Organico,0.0,False,False,0.0
2e27c83f-e220-434e-b976-3bb0d7b2abd8,7232245c-d2c3-41c2-bded-abba4e1a7019,2025-08-08 17:32:47,Layout_A,247,Organico,0.0,False,False,0.0
a0216b00-a43c-4dd5-abb0-c8a02ec0f10a,354f7ca8-05c9-4f58-9df5-4a2160363d28,2025-08-02 17:44:10,Layout_B,202,CPC,1.73,False,False,0.0
a6cbb287-1432-4972-a8b2-9ad37867340f,39829dd4-1828-4a8f-90d8-ae135a663824,2025-07-07 08:06:06,Layout_A,285,CPC,3.1,False,False,0.0
f87e213c-f873-4e59-862b-d6f08ea417fe,4cd3dfc4-d17e-4ecb-9a49-192f7732c94b,2025-08-04 23:05:38,Layout_B,251,Organico,0.0,True,False,0.0
9597b508-5bed-4760-b129-a6a4d3c0d6c5,f2b158c7-4535-4d5a-a249-aa0fad5835f3,2025-07-17 17:53:30,Layout_B,250,Organico,0.0,False,False,0.0
9331653d-1b36-44b4-9b13-a85f21a44c4a,61dc1d58-1ca8-4afb-99cb-1e018a40b5cd,2025-07-02 19:10:21,Layout_B,119,Organico,0.0,False,False,0.0
17467451-d772-4ea9-ac14-785594d96516,f4804b7b-51d5-462b-9c45-cd81aadbb2fc,2025-07-27 01:40:42,Layout_A,288,Organico,0.0,False,False,0.0
4918df40-b3ff-462e-81e8-1da9fe4d58c1,8a5db90b-6e0b-4459-8e30-36f32bb4ee38,2025-07-20 15:23:49,Layout_A,50,CPC,1.41,True,True,99.89
6d8ec757-8e56-4fbe-ba9d-bea0415b4add,892e2973-cd65-4e9a-9b4d-6f3ebb859153,2025-07-21 01:54:24,Layout_A,34,CPC,2.14,False,False,0.0
36c1c052-207c-4173-abda-623faca9b4d8,fb0cd85d-e886-48a4-a0f9-9296ca89b460,2025-07-25 22:29:53,Layout_A,300,Organico,0.0,False,False,0.0
4fdcb645-44ec-49bb-8688-6817800d198e,0f0cb156-ffc6-4e15-a11e-568476af13c0,2025-07-01 11:16:05,Layout_A,258,Organico,0.0,False,False,0.0
a848096e-d224-4ae5-b035-dec53b108cba,82dc286e-060c-4ba5-8241-e3eb74c8a3a4,2025-08-06 08:52:58,Layout_B,237,Organico,0.0,False,False,0.0
7d9e3bb2-0853-4212-9267-30dc1c0a8411,fa0a5de5-16ac-42bb-b9f6-c49c8eb7ae33,2025-07-28 09:45:15,Layout_A,77,Organico,0.0,False,False,0.0
0b2a2994-4cff-4037-afeb-3d4615f3f9e1,91378b3e-d8ab-4155-9ea5-65104aa4b837,2025-07-07 08:11:39,Layout_B,123,Social,0.0,False,False,0.0
d2e9c930-eeec-475d-8772-36d0c39b7cb2,bcaa8722-923f-420a-a756-84ce0ce3dcce,2025-08-05 05:58:02,Layout_A,277,Organico,0.0,False,False,0.0
baf90557-f642-4513-9ba1-43ac649e2575,f977de8f-f140-413b-a4cb-bdb8c4beb48f,2025-07-10 18:52:51,Layout_A,259,Organico,0.0,False,False,0.0
47527e22-3aff-41d1-baca-2c4153770d9d,32878723-d567-4f5d-a0bb-45b0a0157233,2025-08-08 03:05:03,Layout_B,269,Organico,0.0,False,False,0.0
0a00ab04-f359-47e1-b1cd-f51a72f4c4b3,6fe243b3-8286-48b4-84de-33768a533a16,2025-07-14 03:03:39,Layout_B,208,Social,0.0,False,False,0.0
518d38f8-6904-4328-871c-db5df728a97a,3958289b-1e05-4c8a-a860-5c20811143a5,2025-07-28 20:51:23,Layout_B,48,Social,0.0,False,False,0.0
10e00199-2b0d-4b1c-827d-8e84db0e09ff,25e591c8-2fff-4405-ae83-766e4639e799,2025-08-04 16:21:17,Layout_A,217,Organico,0.0,False,False,0.0
be1756ed-f055-4964-afb2-9df97dddf3dc,be54b9d8-3305-4245-aa9f-b994ff747a8a,2025-08-05 06:50:41,Layout_B,235,Organico,0.0,False,False,0.0
c2e8a700-3548-4cd7-a0ef-27f80061a789,5bf9bfad-03b9-4598-9dc0-96d225fc850a,2025-07-16 23:08:31,Layout_B,29,CPC,1.06,True,False,0.0
3fa8a0e3-607c-4d33-84dc-ff4d8c6d5cde,05476e17-0f9b-4aca-8081-a70437c200e3,2025-07-01 21:10:26,Layout_B,23,CPC,1.39,False,False,0.0
1c798fe1-97ff-4642-bd40-f9b074147301,b6dd7eec-be68-46d2-8aac-3fb6cb145c96,2025-07-20 13:53:08,Layout_B,291,CPC,2.57,True,False,0.0
9170d854-c734-417f-84a3-60a6925d5ff4,8422edc7-00dc-4d6c-813c-7d7c9cb84018,2025-07-26 07:06:59,Layout_B,102,CPC,1.82,False,False,0.0
05ecad50-00ad-4d8f-8c5e-c79b67fc50e0,408b1ac0-1f0e-43aa-9709-0396ffd04fa6,2025-07-06 18:46:27,Layout_B,249,CPC,1.95,False,False,0.0
bdcb3eb2-c0c2-4c41-9155-ed93626d7bf1,d9b37816-db1a-4e44-b477-461494639e57,2025-07-05 11:35:24,Layout_B,266,Organico,0.0,False,False,0.0
ef0ebfd3-3398-49aa-be95-b992af7da5d4,3c2f5047-d205-4ba8-a6fb-0b0ca0b5e6c3,2025-07-07 17:47:16,Layout_B,79,Social,0.0,False,False,0.0
93c16428-c5f9-4dca-b1f0-2b90882cbb08,94fc2275-d4e8-45bc-bdfe-7f1874ed53ce,2025-08-02 16:23:52,Layout_A,41,Organico,0.0,False,False,0.0
8ab1e605-0247-404d-a361-60320b73633f,b7636ce8-bd71-47cf-b5b7-7e0cba0ca93f,2025-07-30 23:45:40,Layout_A,251,CPC,2.43,False,False,0.0
150b1760-f371-477e-97b7-98ecfd2e93ed,4cda028a-563b-4ab8-bba9-827bcb8f63c2,2025-07-27 09:01:17,Layout_A,168,CPC,1.27,False,False,0.0
420d2799-fffe-4b8b-bae3-2c9a6cddab56,e8e4c8de-ddd9-4c67-9ac5-169df15b854e,2025-07-27 14:00:56,Layout_B,251,Organico,0.0,False,False,0.0
d7561954-d0e1-4881-98c2-fc34ebde34e7,0cf832b3-0a66-4211-beb4-a3ee63754082,2025-07-02 02:51:50,Layout_B,285,Organico,0.0,False,False,0.0
1e65ca50-6f3f-453b-bfc1-298438181f7a,46ff19b3-83da-40ff-96e8-9593f8f1e1f4,2025-08-03 05:15:49,Layout_B,65,CPC,2.94,False,False,0.0
edf83de2-151d-492c-b217-6085f3fddabb,d5c4b30a-b917-4922-98c6-a4ffe3ebebd7,2025-07-12 20:39:06,Layout_A,96,CPC,1.83,False,False,0.0
8e27e044-9aa8-43b4-a982-d88e17abe966,15cd3d70-e1e3-4fdf-85fc-fa18189b67a3,2025-07-16 10:53:37,Layout_A,30,Organico,0.0,True,False,0.0
